Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
"1736370.3"	"Sphingomonas sp. Leaf412"		1736370	"WGS"	"Leaf412"								"2015-11-02T00:00:00Z"		"PRJNA297956"	"SAMN04151760"	"GCF_001425405.1"		"LMQP01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140605"			5	3462693	69.21	3394	3168		"leaf"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"Jun-2013"	"Switzerland"	"Switzerland:Zurich"					"env_biome:A. thaliana leaf"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97	95.8	100			"Good"	"2016-01-17T17:43:21.310Z"	"2016-01-17T17:43:21.310Z"
"1736373.3"	"Methylophilus sp. Leaf416"		1736373	"WGS"	"Leaf416"								"2015-11-02T00:00:00Z"		"PRJNA297956"	"SAMN04151763"	"GCF_001424665.1"		"LMQS01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140605"			8	2940342	48.24	2823	2694		"leaf"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"Oct-2013"	"Switzerland"	"Switzerland:Zurich"					"env_biome:A. thaliana leaf"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		96.6	95.9	100			"Good"	"2016-01-17T17:43:08.260Z"	"2016-01-17T17:43:08.260Z"
"1736378.3"	"Aurantimonas sp. Leaf443"		1736378	"WGS"	"Leaf443"								"2015-11-02T00:00:00Z"		"PRJNA297956"	"SAMN04151768"	"GCF_001425575.1"		"LMRD01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140605"			13	3908067	69.92	3714	3495		"leaf"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"Oct-2013"	"Switzerland"	"Switzerland:Zurich"					"env_biome:A. thaliana leaf"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.6	96.3	100	0.8		"Good"	"2016-01-17T17:43:24.200Z"	"2016-01-17T17:43:24.200Z"
"1736381.3"	"Aureimonas sp. Leaf454"		1736381	"WGS"	"Leaf454"								"2015-11-02T00:00:00Z"		"PRJNA297956"	"SAMN04151771"	"GCF_001424685.1"		"LMQT01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			25	4797175	67.1	4814	4310		"leaf"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"Oct-2013"	"Switzerland"	"Switzerland:Zurich"					"env_biome:A. thaliana leaf"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.7	96.2	100			"Good"	"2016-01-17T17:43:08.561Z"	"2016-01-17T17:43:08.561Z"
"1736382.3"	"Methylobacterium sp. Leaf456"		1736382	"WGS"	"Leaf456"								"2015-11-02T00:00:00Z"		"PRJNA297956"	"SAMN04151772"	"GCF_001425465.1"		"LMQV01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			44	5577040	69.43	5643	5040		"leaf"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"Oct-2013"	"Switzerland"	"Switzerland:Zurich"					"env_biome:A. thaliana leaf"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99.2	97.7	100			"Good"	"2016-01-17T17:43:22.315Z"	"2016-01-17T17:43:22.315Z"
"1736390.3"	"Agromyces sp. Soil535"		1736390	"WGS"	"Soil535"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155655"	"GCF_001428255.1"		"LMRW01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			29	4827303	69.97	4757	4440		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.3	96.9	99.6	2.4		"Good"	"2016-01-17T17:44:12.219Z"	"2016-01-17T17:44:12.219Z"
"1736391.3"	"Mycobacterium sp. Soil538"		1736391	"WGS"	"Soil538"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155656"	"GCF_001428285.1"		"LMRX01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			24	5747657	68.84	5571	5356		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.7	98.2	96.9	9.8		"Good"	"2016-01-17T17:44:12.531Z"	"2016-01-17T17:44:12.531Z"
"1736393.3"	"Janibacter sp. Soil728"		1736393	"WGS"	"Soil728"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155658"	"GCF_001428305.1"		"LMRZ01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			10	3637840	69.93	3531	3407		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		96.9	96.2	99.5	0.5		"Good"	"2016-01-17T17:44:12.871Z"	"2016-01-17T17:44:12.871Z"
"1736394.3"	"Knoellia sp. Soil729"		1736394	"WGS"	"Soil729"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155659"	"GCF_001427985.1"		"LMSA01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			8	3605744	69.89	3431	3287		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99.3	98.7	100			"Good"	"2016-01-17T17:44:07.132Z"	"2016-01-17T17:44:07.132Z"
"1736395.3"	"Arthrobacter sp. Soil736"		1736395	"WGS"	"Soil736"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155660"	"GCF_001428005.1"		"LMSB01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			74	5887135	65.41	5902	5225		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.4	95.3	100	0.5		"Good"	"2016-01-17T17:44:07.485Z"	"2016-01-17T17:44:07.485Z"
"1736397.3"	"Phycicoccus sp. Soil748"		1736397	"WGS"	"Soil748"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155662"	"GCF_001428025.1"		"LMSC01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			12	3974301	71.89	3824	3669		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.9	97.4	99.5			"Good"	"2016-01-17T17:44:07.801Z"	"2016-01-17T17:44:07.801Z"
"1736399.3"	"Tetrasphaera sp. Soil756"		1736399	"WGS"	"Soil756"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155664"	"GCF_001428065.1"		"LMSE01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			9	3470999	73.25	3337	3193		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99	98	100	0.5		"Good"	"2016-01-17T17:44:08.500Z"	"2016-01-17T17:44:08.500Z"
"1736402.3"	"Arthrobacter sp. Soil763"		1736402	"WGS"	"Soil763"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155667"	"GCF_001428365.1"		"LMSH01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			9	3540433	68.94	3310	3174		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.7	97.3	100			"Good"	"2016-01-17T17:44:13.811Z"	"2016-01-17T17:44:13.811Z"
"1736406.3"	"Rhodanobacter sp. Soil772"		1736406	"WGS"	"Soil772"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155671"	"GCF_001428385.1"		"LMSK01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			5	3571513	66.68	3277	3099		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.9	97	100	0.7		"Good"	"2016-01-17T17:44:14.184Z"	"2016-01-17T17:44:14.184Z"
"1736408.3"	"Nocardioides sp. Soil774"		1736408	"WGS"	"Soil774"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155673"	"GCF_001428125.1"		"LMSM01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			12	3845859	72.06	3761	3660		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.6	96.7	100			"Good"	"2016-01-17T17:44:09.464Z"	"2016-01-17T17:44:09.464Z"
"1736409.3"	"Nocardioides sp. Soil777"		1736409	"WGS"	"Soil777"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155674"	"GCF_001428425.1"		"LMSN01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			21	4650914	71.74	4639	4408		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.2	96.2	100			"Good"	"2016-01-17T17:44:14.875Z"	"2016-01-17T17:44:14.875Z"
"1736410.3"	"Arthrobacter sp. Soil782"		1736410	"WGS"	"Soil782"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155675"	"GCF_001428435.1"		"LMSO01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			14	3422365	63.39	3324	3175		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.5	97.7	100	0.9		"Good"	"2016-01-17T17:44:15.249Z"	"2016-01-17T17:44:15.249Z"
"1736413.3"	"Nocardioides sp. Soil797"		1736413	"WGS"	"Soil797"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155678"	"GCF_001429555.1"		"LMSR01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			20	4386361	68.3	4306	4133		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing.;contaminated"		97.4	96.3	100	2.1		"Good"	"2016-01-17T17:44:35.593Z"	"2016-01-17T17:44:35.593Z"
"1736415.3"	"Phycicoccus sp. Soil803"		1736415	"WGS"	"Soil803"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155680"	"GCF_001429685.1"		"LMST01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			6	4469718	70.49	4248	4055		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.6	96	99.5	0.5		"Good"	"2016-01-17T17:44:38.020Z"	"2016-01-17T17:44:38.020Z"
"1736416.3"	"Nocardioides sp. Soil805"		1736416	"WGS"	"Soil805"								"2015-11-02T00:00:00Z"		"PRJNA298127"	"SAMN04155681"	"GCF_001429625.1"		"LMSU01000000"		"ETH Zurich"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			9	4407722	72.2	4324	4168		"soil"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:Agricultural soil"	"Thale cress, Arabidopsis thaliana"														"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.3	96.7	100			"Good"	"2016-01-17T17:44:36.550Z"	"2016-01-17T17:44:36.550Z"
"1736426.3"	"Leifsonia sp. Root112D2"		1736426	"WGS"	"Root112D2"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155695"	"GCF_001424905.1"		"LMCU01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			2	3406696	65.58	3227	3119		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.5	97.7	100	0.6		"Good"	"2016-01-17T17:43:12.454Z"	"2016-01-17T17:43:12.454Z"
"1736429.3"	"Rhizobium sp. Root1212"		1736429	"WGS"	"Root1212"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155698"	"GCF_001424985.1"		"LMDA01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			28	5345260	61.78	5311	4871		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99.1	96.5	100			"Good"	"2016-01-17T17:43:13.791Z"	"2016-01-17T17:43:13.791Z"
"1736431.3"	"Nocardioides sp. Root122"		1736431	"WGS"	"Root122"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155700"	"GCF_001425025.1"		"LMDE01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			16	4490190	71.84	4392	4227		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		96.6	95.1	100			"Good"	"2016-01-17T17:43:14.570Z"	"2016-01-17T17:43:14.570Z"
"1736433.3"	"Rhizobacter sp. Root1221"		1736433	"WGS"	"Root1221"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155702"	"GCF_001425785.1"		"LMDI01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"3.0x"	"A5 v. 20140604"			76	6865017	67.8	6373	6013		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		95.2	92.6	100			"Good"	"2016-01-17T17:43:27.435Z"	"2016-01-17T17:43:27.435Z"
"1736434.3"	"Pelomonas sp. Root1237"		1736434	"WGS"	"Root1237"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155703"	"GCF_001425055.1"		"LMDK01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			22	6433402	67.62	5845	5631		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		94.2	92.8	98.8	1.2		"Good"	"2016-01-17T17:43:15.304Z"	"2016-01-17T17:43:15.304Z"
"1736436.3"	"Afipia sp. Root123D2"		1736436	"WGS"	"Root123D2"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155705"	"GCF_001425835.1"		"LMDP01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			7	4798932	61.45	4897	4455		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.2	96.2	100			"Good"	"2016-01-17T17:43:28.432Z"	"2016-01-17T17:43:28.432Z"
"1736443.3"	"Brevundimonas sp. Root1279"		1736443	"WGS"	"Root1279"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155712"	"GCF_001425945.1"		"LMEB01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			11	3425771	69.03	3373	3273		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.7	98.1	100			"Good"	"2016-01-17T17:43:30.558Z"	"2016-01-17T17:43:30.558Z"
"1736445.3"	"Phenylobacterium sp. Root1290"		1736445	"WGS"	"Root1290"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155714"	"GCF_001425305.1"		"LMEE01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			7	4265935	67.96	4182	4064		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		97.6	96.7	100			"Good"	"2016-01-17T17:43:19.628Z"	"2016-01-17T17:43:19.628Z"
"1736446.3"	"Leifsonia sp. Root1293"		1736446	"WGS"	"Root1293"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155715"	"GCF_001425325.1"		"LMEH01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			2	3611286	68.25	3441	3322		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99	98.4	100			"Good"	"2016-01-17T17:43:20.086Z"	"2016-01-17T17:43:20.086Z"
"1736447.3"	"Sphingomonas sp. Root1294"		1736447	"WGS"	"Root1294"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155716"	"GCF_001426255.1"		"LMEJ01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			16	5496681	66.57	5325	5019		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.5	95.6	100			"Good"	"2016-01-17T17:43:36.164Z"	"2016-01-17T17:43:36.164Z"
"1736455.3"	"Massilia sp. Root133"		1736455	"WGS"	"Root133"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155724"	"GCF_001426525.1"		"LMEW01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			36	7145183	66.14	6367	6067		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		95.3	91.7	100			"Good"	"2016-01-17T17:43:40.669Z"	"2016-01-17T17:43:40.669Z"
"1736456.3"	"Rhizobium sp. Root1334"		1736456	"WGS"	"Root1334"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155725"	"GCA_001426665.1"		"LMEY01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			32	6310811	59.39	6324	5832		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2012"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		99.2	96.2	100			"Good"	"2016-01-17T17:43:43.036Z"	"2016-01-17T17:43:43.036Z"
"1736457.3"	"Mycobacterium sp. Root135"		1736457	"WGS"	"Root135"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155726"	"GCF_001426545.1"		"LMEZ01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			11	6501425	67.43	6301	6066		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.3	96.8	98.4	20.6		"Good"	"2016-01-17T17:43:41.041Z"	"2016-01-17T17:43:41.041Z"
"1736458.3"	"Nocardia sp. Root136"		1736458	"WGS"	"Root136"								"2015-11-02T00:00:00Z"		"PRJNA297942"	"SAMN04155727"	"GCF_001427185.1"		"LMFE01000000"		"Max Planck Institute for Plant Breeding Research"		"Illumina HiSeq"	"300.0x"	"A5 v. 20140604"			14	7282860	67.31	6960	6587		"root"	"derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing"	"2013"	"Germany"	"Germany:Cologne"					"env_biome:A. thaliana root"	"Thale cress, Arabidopsis thaliana"		"6 weeks"												"C"					"Arabidopsis leaf- and root-derived microbiota culture collections representing the majority of bacterial species that are reproducibly detectable by culture-independent community sequencing."		98.3	96.3	100			"Good"	"2016-01-17T17:43:53.114Z"	"2016-01-17T17:43:53.114Z"
