Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
"1443120.3"	"Clostridium novyi A str. NCTC 538"		1443120	"WGS"	"NCTC 538"								"2014-06-20T00:00:00Z"	"25254374"	"PRJNA233475"	"SAMN02593761"	"GCA_000725865.1"	"SRR1158326"	"JENK00000000"	"-"	"National Veterinary Institute (SVA)"		"454; Illumina HiSeq"	"66.0x"	"Newbler v. 2.6"			69	2519932	28.5	2401	2246				"1920"	"United Kingdom"	"United Kingdom: Great Britain"						"Human, Homo sapiens"									"Positive"	"Bacilli"		"Yes"							"This genome is part of a comparative genomic study including strains of C. botulinum group III, C. novyi and C. haemolyticum."		99.5	98.9	100	1.1		"Good"	"2014-12-09T00:46:08.717Z"	"2015-03-16T03:17:09.594Z"
"1447715.5"	"Bifidobacterium pseudolongum PV8-2"		1447715	"Complete"	"PV8-2"			"pathovar 8-2"					"2014-12-09T00:00:00Z"	"-"	"PRJNA234364"	"SAMN03253091"	"GCA_000800475.1"		"CP007457.1,CP007458.1"	"NZ_CP007457.1,NZ_CP007458.1"	"ETH Zurich"		"PacBio"	"290x"	"SMRT-Analysis software v. 2.1 using"	1	1	2	2036949	63.24	1696	1582		"human infant feces"		"11-Mar-2010"	"Kenya"	"Kenya"						"Human, Homo sapiens"									"Positive"			"No"							"comparative genome analysis of bifidobacteria"		99.3	99.1	99.4			"Good"	"2015-03-12T13:45:26.594Z"	"2015-03-16T03:17:09.594Z"
"1447716.4"	"Bifidobacterium kashiwanohense PV20-2"		1447716	"Complete"	"PV20-2"			"pathovar 20-2"					"2014-12-09T00:00:00Z"	"-"	"PRJNA234365"	"SAMN03253090"	"GCA_000800455.1"		"CP007456.1"	"NZ_CP007456.1"	"ETH Zurich"		"PacBio"	"220x"	"SMRT-Analysis software v. 2.1 using"	1		1	2370978	56.12	2055	1875		"infant feces"		"22-Mar-2010"	"Kenya"	"Kenya"						"Human, Homo sapiens"									"Positive"			"No"							"comparative genome analysis of bifidobacteria"		99.6	99.4	100	1.7		"Good"	"2015-03-12T13:45:26.899Z"	"2015-03-16T03:17:09.594Z"
"1451189.3"	"Corynebacterium falsenii DSM 44353"	"Corynebacterium falsenii DSM 44353"	1451189	"Complete"	"DSM 44353"						"DSM 44353"		"2014-02-03T00:00:00Z"	"    24604654; 9542078"	"PRJNA235944"	"SAMN02641485"	"GCA_000525655.1"		"CP007156.1,CP007157.1"	"NZ_CP007156.1,NZ_CP007157.1"	"Bielefeld University"	"complete"	"Illumina"	"81.01x"	"Newbler v. 2.8"	1	1	2	2719616	63.1768	2374	2306		"blood"										"Human, Homo sapiens"	"Male"	"4"	"acute lymphatic leukemia"						"Positive"	"Bacilli"	"Nonmotile"	"Nonsporulating"	"Mesophilic"	"37C"	"Unknown"	"Facultative"	"Host Associated"		"Genome sequencing of Corynebacterium falsenii BL 8171(T) (=DSM 44353(T)) isolated from a blood culture of a 4-year-old boy with acute lymphatic leukemia"		95.8	95.6	99.2	0.3		"Good"	"2014-12-08T22:11:03.593Z"	"2015-03-16T03:17:09.594Z"
"1459803.3"	"Porphyromonadaceae bacterium OUH 308042"		1547597	"WGS"	"OUH 308042"								"2015-02-03T00:00:00Z"	"-"	"PRJNA237488"	"SAMN02629912"	"GCA_000832075.1"		"JPIU00000000"	"-"	"Odense University Hospital"		"Illumina MiSeq"	"97.0x"	"SPAdes v. 3.0.0"			51	3385516	42.31	2904	2587		"blood from a septic human patient"	"isolated from blood from a septic human patient"	"2008"	"Denmark"	"Denmark"						"Human, Homo sapiens"									"Negative"	"Bacilli"	"Yes"		"Mesophilic"		"Unknown"	"Anaerobic"	"HostAssociated"		"Genome sequencing of the novel &quot;Pseudobacteroides justesenii&quot; gen. nov, sp. nov. isolated from blood from a septic human patient. Described as Butyricimonas virosa like strain (87% 16S rRNA similarity in the paper with PMID:20071555)."		97.2	96.6	97.4			"Good"	"2015-03-12T13:45:39.861Z"	"2015-03-16T03:17:09.594Z"
"146827.5"	"Corynebacterium simulans strain PES1"		146827	"Complete"	"PES1"								"2016-03-10T00:00:00Z"	"26861018"	"PRJNA279606"	"SAMN03455925"	"GCA_001586215.1"		"CP014634"	"NZ_CP014634.1"	"NHGRI"		"PacBio RSII"	"100x"	"HGAP v. 2.0"	1		1	2737971	59.01	2596	2560		"Skin swab"		"26-Dec-2013"	"United States"	"United States"					"env_biome:human-associated habitat"	"Human, Homo sapiens"																			"Corynebacterium simulans PES1 Genome Sequencing"		97.5	96.5	100			"Good"	"2016-03-18T15:35:30.333Z"	"2016-03-18T15:35:30.333Z"
"1476577.3"	"Candidatus Saccharibacteria oral taxon TM7x"		1476577	"Complete"	"TM7x"								"2014-12-18T00:00:00Z"	"25535390"	"PRJNA241438"	"SAMN02693873"	"GCA_000803625.1"		"CP007496.1"	"NZ_CP007496.1"	"J. Craig Venter Institute"		"Illumina"	"250x"	"SPAdes v. v3.0"	1		1	705138	44.45	695	692		"saliva"		"01-Jan-2013"	"United States"	"USA: Los Angeles, CA"						"Human, Homo sapiens"										"Bacilli"			"Unknown"	"37C"	"Unknown"	"Unknown"	"HostAssociated"		"The candidate division TM7 is a distinct bacterial phylum found in diverse environmental habitats 1-3 as well as various human body sites4-7, where TM7 phylotypes often present an apparent association with inflammatory mucosal diseases8-10. Despite the many different TM7 phylotypes identified through 16S rRNA gene sequencing, none have yet been cultured and maintained in vitro."		95.3	95	84.5	2.9		"Good"	"2015-03-12T13:45:43.777Z"	"2015-03-16T03:17:09.594Z"
"1489678.3"	"Deinococcus sp. RL"		1489678	"WGS"	"RL"								"2014-06-16T00:00:00Z"	"25035332"	"PRJNA244453"	"SAMN02746165"	"GCA_000708185.1"		"JMQF00000000"	"-"	"University of Delhi"		"Illumina HiSeq"	"1000.0x"	"ABySS v. 1.3.5"			62	2792068	69.4	2676	2614		"sediments of hot water spring located at Manikaran, Himachal Pradesh, India"	"isolated from sediments of hot water spring located at Manikaran, Himachal Pradesh, India"	"2013"	"India"	"India: Manikaran, Himachal Pradesh"						"Human, Homo sapiens"																			"Deinococcus sp. RL has been isolated from sediments of hot water spring located at Manikaran, Himachal Pradesh, India. Genus Deinococcus is known for being radiation and desiccation resistant."		98.8	98.8	94.9	1.1		"Good"	"2014-12-08T23:11:58.702Z"	"2015-03-16T03:17:09.594Z"
"1497681.5"	"Listeria newyorkensis strain 1903"		1497681	"WGS"	"1903"								"2015-07-10T00:00:00Z"		"PRJNA230017"	"SAMN02418979"	"GCF_001050305.1"		"AZHN01000000"		"University of Milan"		"Illumina MiSeq"	"60.0x"	"Velvet v. 1.2.10"			79	3453086	42.59	3430	3228		"milk"	"isolated by Italian National Health System staff during monitoring activities in manufacturing plants"	"2012"	"Italy"	"Italy"					"env_biome:food"	"Human, Homo sapiens"									"Negative"		"No"								"Listeria rocourtiae isolated by Italian National Health System staff during monitoring activities in manufacturing plants."		98.2	96.8	88.1	4.1		"Good"	"2016-01-30T03:29:38.909Z"	"2016-01-30T03:29:38.909Z"
"1501391.3"	"Alistipes sp. 627"		1501391	"WGS"	"627"								"2014-11-24T00:00:00Z"	"-"	"PRJNA260683"	"SAMN03025286"	"GCA_000786575.1"		"JRGF00000000"	"-"	"Pirogov Russian National Research Medical University"		"454"	"14.9x"	"Newbler v. 2.7"			66	2304821	56.6	2130	1687		"human feces"		"2013"	"Russia"	"Russia: Moscow"						"Human, Homo sapiens"																			"Alistipes sp. 627, sp. nov., a novel member of the family"		97.3	97	100			"Good"	"2015-03-12T13:46:13.201Z"	"2015-03-16T03:17:09.594Z"
"1507.3"	"Clostridium sp. ATCC 29733"	"Clostridium sp. ATCC 29733"	1507	"WGS"	"ATCC 29733"								"2013-09-12T00:00:00Z"		"PRJNA181040"	"SAMN02436888"	"GCA_000466605.1"		"AWTA00000000"	"-"	"Washington University"	"WGS"	"Illumina"	"129x"	"Velvet v. 1.1.06"			232	3077635	61.7	3202	3692		"gastrointestinal tract"										"Human, Homo sapiens"																			"Human Microbiome Project (HMP) Reference Genomes"		95.7	95	100			"Good"	"2014-12-08T22:11:01.408Z"	"2015-03-16T03:17:09.594Z"
"1515746.3"	"Shewanella sp. YQH10"		1515746	"WGS"	"YQH10"							"Yes"	"2014-09-10T00:00:00Z"	"-"	"PRJNA253757"	"SAMN02887322"	"GCA_000753795.1"		"JPEO00000000"	"-"	"85303"		"Illumina HiSeq"	"190.5x"	"SOAPdenovo v. 1.05"			49	4215794	48.1	3783	3384		"mangrove sediment"	"isolated from mangrove sediment"	"2013"	"China"	"China: Zhangzhou"						"Human, Homo sapiens"																			"The draft genome of Shewanella sp. YQH10 represents one novel species isolated from mangrove sediment. Identification of this type strain is in process."		97.8	96.2	98.2	0.6		"Good"	"2014-12-08T23:12:53.682Z"	"2015-03-16T03:17:09.594Z"
"1519438.3"	"Eubacterium sp. ER2"		1519438	"WGS"	"ER2"								"2014-10-09T00:00:00Z"	"25163406"	"PRJNA253252"	"SAMN02903322"	"GCA_000765215.1"		"JPJE00000000"	"-"	"Technical University of Denmark"		"Illumina MiSeq"	"4.0x"	"Velvet v. 1.09"			75	3267429	52.87	3215			"fecal sample"		"Nov-2011"	"Denmark"	"Denmark: Kongens Lyngby"						"Human, Homo sapiens"																			"To determine new cultivation techniques for the human gut microbiome and use the improved techniques to selectively culture previously uncultured bacteria."		96.5	95.1	99.2	1.3		"Good"	"2015-03-12T17:39:20.752Z"	"2015-03-16T03:17:09.594Z"
"1519439.3"	"Oscillibacter sp. ER4"		1519439	"WGS"	"ER4"								"2014-10-09T00:00:00Z"	"25163406"	"PRJNA253252"	"SAMN02903324"	"GCA_000765235.1"		"JPJG00000000"	"-"	"Technical University of Denmark"		"Illumina MiSeq"	"99.0x"	"Velvet v. 1.09"			131	2729704	57.21	2785			"fecal sample"		"Nov-2011"	"Denmark"	"Denmark: Kongens Lyngby"						"Human, Homo sapiens"																			"To determine new cultivation techniques for the human gut microbiome and use the improved techniques to selectively culture previously uncultured bacteria."		95.9	95.3	96.7	1.3		"Good"	"2015-03-12T17:39:21.074Z"	"2015-03-16T03:17:09.594Z"
"1525715.3"	"Paracoccus sp. 4681"		1545044	"WGS"	"4681"								"2014-10-06T00:00:00Z"	"-"	"PRJNA254739"	"SAMN02927204"	"GCA_000763785.1"	"SRR1524995"	"JRKT00000000"	"-"	"Wadsworth Center / NYSDOH"		"Illumina MiSeq"	"49.0x"	"SPAdes v. 3.0"			176	3423189	70.45	3232	2717		"blood"		"Jun-2005"	"United States"	"USA: NY"						"Human, Homo sapiens"									"Negative"	"Cocci</Shape>                                <Shape>eCoccobacilli"	"No"	"No"							"Whole genome sequences from Paracoccus sanguinis, Paracoccus versutus, Paracoccus halophilus, and Paracoccus sphaerophysae"		94.6	92.7	98.5	1.5		"Good"	"2015-03-12T17:39:21.389Z"	"2015-03-16T03:17:09.594Z"
"1525717.3"	"Paracoccus sp. 5503"		1545044	"WGS"	"5503"								"2014-10-06T00:00:00Z"	"-"	"PRJNA254739"	"SAMN02927206"	"GCA_000763845.1"	"SRR1524997"	"JRKQ00000000"	"-"	"Wadsworth Center / NYSDOH"		"Illumina MiSeq"	"37.0x"	"SPAdes v. 3.0"			265	3653020	70.11	3453	2957		"blood"		"28-Feb-2012"	"United States"	"USA: NY"						"Human, Homo sapiens"									"Negative"	"Cocci</Shape>                                <Shape>eCoccobacilli"	"No"	"No"							"Whole genome sequences from Paracoccus sanguinis, Paracoccus versutus, Paracoccus halophilus, and Paracoccus sphaerophysae"		95	93.9	98.5	1.5		"Good"	"2015-03-12T17:39:22.907Z"	"2015-03-16T03:17:09.594Z"
"1544413.3"	"Corynebacterium sp. NML 130206"		1544413	"WGS"	"NML 130206"						"NML:130206"		"2015-10-23T00:00:00Z"		"PRJNA295862"	"SAMN04091594"	"GCF_001412085.1"		"LKEV01000000"		"Public Health Agency of Canada"		"Illumina MiSeq"	"122.0x"	"SPAdes v. 3.5.0"			11	2354433	62.85	2309	2252											"env_biome:n/a"	"Human, Homo sapiens"														"C"					"Identification of novel corynebacterium species from clinical samples"		97	96.1	99.7	0.8		"Good"	"2016-01-17T17:39:24.001Z"	"2016-01-17T17:39:24.001Z"
"1544416.3"	"Corynebacterium sp. NML 130210"		1544416	"WGS"	"NML 130210"						"NML:130210"		"2015-10-23T00:00:00Z"		"PRJNA295863"	"SAMN04091236"	"GCF_001412105.1"		"LKST01000000"		"Public Health Agency of Canada"		"Illumina MiSeq"	"142.0x"	"Spades v. 3.5.0"			4	2413873	64.8	2388	2327											"env_biome:n/a"	"Human, Homo sapiens"														"C"					"Identification of novel Corynebacterium species from clinical samples"		97.5	96.4	100	0.8		"Good"	"2016-01-17T17:39:24.320Z"	"2016-01-17T17:39:24.320Z"
"156976.3"	"Corynebacterium riegelii strain PUDD_83A45"		156976	"Complete"	"PUDD_83A45"								"2015-08-10T00:00:00Z"		"PRJNA290807"	"SAMN03897721"	"GCF_001263755.1"		"CP012342"		"UCSF"		"Nextera paired-end, Illumina; Nextera"	"225.0x"	"SPAdes v. 3.5"			1	2563723	60.5	2437	2214		"urine"		"27-Aug-2003"	"United States"	"USA: San Francisco"						"Human, Homo sapiens"			"recurrent UTI"											"C"					"genome sequence of Corynebacterium riegelii strain PUDD_83A45"	"collected_by:UCSF"	97.8	96.7	100	0.3		"Good"	"2016-01-17T17:01:41.821Z"	"2016-01-17T17:01:41.821Z"
"156978.3"	"Corynebacterium imitans strain DSM 44264"		156978	"Complete"	"DSM 44264"						"DSM 44264"		"2014-08-14T00:00:00Z"	"25414508"	"PRJNA246650"	"SAMN02950575"	"GCA_000739455.1"		"CP009211.1"	"NZ_CP009211.1"	"Bielefeld University"		"Illumina"	"205.9"	"Newbler v. 2.8"	1		1	2565321	64.3	2326	2013		"patients with suspected diphtheria"	"isolated from patients with suspected diphtheria"	"1996"	"Poland"	"Poland: regional hospital of Przemysl"						"Human, Homo sapiens"									"Positive"	"Bacilli"	"No"	"No"	"Mesophilic"	"37C"	"Unknown"	"Unknown"	"HostAssociated"		"Genome sequence of Corynebacterium imitans DSM 44264(T), isolated from patients with suspected diphtheria."		97.9	97.5	99.7	0.3		"Good"	"2014-12-09T00:46:34.889Z"	"2015-03-16T03:17:09.594Z"
"1572646.3"	"Coprobacter sp. 177"		1501392	"WGS"	"177"								"2014-12-17T00:00:00Z"	"-"	"PRJNA267485"	"SAMN03196437"	"GCA_000803105.1"		"JTDA00000000"	"-"	"Pirogov Russian National Research Medical University"		"454; IonTorrent"	"36.0x"	"Newbler v. 2.7"			45	4138744	37.82	3387	2839		"human feces"		"2013"	"Russia"	"Russia: Moscow"						"Human, Homo sapiens"																			"Whole genome sequencing of Coprobacter sp. 177"		97.7	97.3	96.8			"Good"	"2015-03-12T13:47:30.844Z"	"2015-03-16T03:17:09.594Z"
"1575.3"	"Leifsonia xyli strain 356_LXYL"		1575	"WGS"	"356_LXYL"								"2015-07-10T00:00:00Z"		"PRJNA267549"	"SAMN03197546"	"GCF_001063195.1"	"SRR1655778"	"JVKI01000000"		"University of Washington"		"Illumina HiSeq"	"14x"	"ABYSS v. 1.3.5"			27	2653159	60.79	2491						"United States"	"USA: WA"						"Human, Homo sapiens"																			"Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units."	"collected_by:UW clinical laboratory"	97.9	97.4	97.5	0.6		"Good"	"2016-01-17T16:16:22.239Z"	"2016-01-17T16:16:22.239Z"
"1577792.3"	"Terrisporobacter sp. 08-306576"		1577792	"WGS"	"08-306576"								"2014-12-29T00:00:00Z"	"-"	"PRJNA268787"	"SAMN03224221"	"GCA_000808015.1"		"JWHR00000000"	"-"	"Odense University Hospital"		"Illumina MiSeq"	"8.28x"	"SPAdes v. 3.1.1"			166	3986874	28.56	3885	3449		"Blood stream of bacteremia patient"		"25-Feb-2008"	"Denmark"	"Denmark: Odense"						"Human, Homo sapiens"																			"The project's goal is to assemble and annotate a draft genome of a yet unknown species of the genus Terrisporobacter."		96.5	95.2	97.7	4		"Good"	"2015-03-12T13:47:34.912Z"	"2015-03-16T03:17:09.594Z"
"158787.3"	"Bifidobacterium scardovii strain LMG 21589"		158787	"WGS"	"LMG 21589"								"2014-08-18T00:00:00Z"	"25085493"	"PRJNA239864"	"SAMN02673452"	"GCA_000741405.1"		"JGZO00000000"	"-"	"University of Parma"		"Ion Torrent"	"68.6x"	"Mira v. 4.0"			34	3141793	64.6	2674	2480		"Human blood"										"Human, Homo sapiens"																			"Bifidobacterium genus sequencing"		99.3	98.8	100	0.3		"Good"	"2014-12-08T23:13:21.817Z"	"2015-03-16T03:17:09.594Z"
"158879.11"	"Staphylococcus aureus subsp. aureus N315"	"Staphylococcus aureus subsp. aureus N315"	158879	"Complete"	"N315"				"MLST.Staphylococcus_aureus.5"				"2001-06-22T00:00:00Z"	"11418146"	"PRJNA264"		"GCA_000009645.1"		"BA000018,AP003139"	"NC_002745,NC_003140"	"Juntendo Univ.|NITE"	"complete"				1	1	2	2839469	32.8	2734	2619		"pharyngeal smear of a Japanese patient"	"isolated in 1982 from a pharyngeal smear of a Japanese patient"	"1982"								"Human, Homo sapiens"									"+"	"Coccus"	"No"	"No"	"Mesophilic"	"30-37"		"Facultative"	"Host-associated"	"Toxic shock syndrome;Scarlet fever"	" Staphylococcus aureus subsp. aureus strain N315. This strain is a methicillin-resistant (MRSA) strain isolated in 1982 from a pharyngeal smear of a Japanese patient."		100	99.9	100			"Good"	"2014-12-08T22:13:24.904Z"	"2015-03-16T03:17:09.594Z"
"1601.5"	"Lactobacillus agilis strain Marseille"		1601	"WGS"	"Marseille"								"2015-05-21T00:00:00Z"		"PRJEB9399"	"SAMEA3393060"	"GCF_001243975.1"		"CVQY01000000"		"URMITE"							16	2134779	41.72	2078			"stool"	"isolated from stool in a patient suffering of Kwashiorkor as part of a 'culturomics' study aimaing at cultivating all bacteria in human feces"									"Human, Homo sapiens"																			"Lactobacillus agilis was isolated from stool in a patient suffering of Kwashiorkor as part of a 'culturomics' study aimaing at cultivating all bacteria in human feces."		97.9	96.8	96.8			"Good"	"2016-01-17T16:55:53.498Z"	"2016-01-17T16:55:53.498Z"
"161899.3"	"Corynebacterium singulare IBS B52218"		161899	"Complete"	"IBS B52218"						"DSM 44357"		"2015-02-06T00:00:00Z"	"-"	"PRJNA246651"	"SAMN03177398"	"GCA_000833575.1"		"CP010827.1"	"NZ_CP010827.1"	"Bielefeld University"		"Illumina"	"206.9"	"Newbler v. v. 2.8"	1		1	2830519	60.12	2571	2561		"semen"			"France"	"France: Institute of Bacteriology of Strasbourg"						"Human, Homo sapiens"									"Positive"	"Bacilli"	"No"	"No"	"Mesophilic"	"37C"	"Unknown"	"Facultative"	"HostAssociated"		"Complete genome sequence of Corynebacterium singulare IBS B52218(T) (=DSM 44357(T)), isolated from clinical samples"		97.2	96.4	100			"Good"	"2015-03-12T13:48:10.705Z"	"2015-03-16T03:17:09.594Z"
"1641401.3"	"Dermacoccus sp. PE3"		1641401	"WGS"	"PE3"								"2015-06-08T00:00:00Z"		"PRJNA280804"	"SAMN03470203"	"GCF_001021715.1"		"LDCM01000000"		"Institute of Genomics and Integrative Biology"		"454"	"51.51x"	"Newbler v. 2.9"			14	3074987	68.3	2954	2562		"healthy skin"		"2012"	"India"	"India: New Delhi"						"Human, Homo sapiens"														"C"					"Human Skin Isolate"	"sample_type:culture;biomaterial_provider:Rakesh Sharma, CSIR-IGIB, New Delhi;collected_by:Rakesh Sharma"	97.6	97.4	100			"Good"	"2016-01-17T16:05:35.151Z"	"2016-01-17T16:05:35.151Z"
"1643450.3"	"Devosia sp. H5989"		1643450	"Complete"	"H5989"								"2015-07-22T00:00:00Z"		"PRJNA281416"	"SAMN03487588"	"GCF_001185205.1"		"CP011300"	"NZ_CP011300.1"	"CDC"		"Illumina MiSeq"	"65.0x"	"CLC workbench de Novo assembly v. January"	1		1	4594249	64.79	4559	4296		"CSF"		"2011-12-23"	"United States"	"United States"						"Human, Homo sapiens"																			"De novo assembly of the complete genome for strain H5989, representing a novel Devosia species."	"sample_type:isolated from human CSF"	95.2	93.6	97.2	1.4		"Good"	"2016-01-17T16:41:00.820Z"	"2016-01-17T16:41:00.820Z"
"1661.15"	"Trueperella pyogenes strain 331_TPYO"		1661	"WGS"	"331_TPYO"								"2015-07-10T00:00:00Z"		"PRJNA267549"	"SAMN03197521"	"GCF_001070855.1"	"SRR1655753"	"JVLH01000000"		"University of Washington"		"Illumina HiSeq"	"67x"	"ABYSS v. 1.3.5"			14	1923996	55.81	1679						"United States"	"USA: WA"						"Human, Homo sapiens"																			"Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units."	"collected_by:UW clinical laboratory"	97.2	96.7	100			"Good"	"2016-01-17T16:18:42.045Z"	"2016-01-17T16:18:42.045Z"
"1676614.3"	"Prevotella sp. 109"		1676614	"WGS"	"109"								"2015-08-26T00:00:00Z"		"PRJNA288289"	"SAMN03797675"	"GCF_001275135.1"		"LFQU01000000"		"Pirogov Russian National Research Medical University"		"454"	"22.0x"	"Newbler v. 2.7"			85	3788330	45.65	3619	2690		"feces of 43-year-old healthy woman"		"21-Mar-2013"	"Russia"	"Russia: Moscow"						"Human, Homo sapiens"														"C"					"Draft genome sequence of Prevotella sp. 109"	"sample_type:pure culture"	99	98.3	100	1.3		"Good"	"2016-01-17T17:04:30.472Z"	"2016-01-17T17:04:30.472Z"
"1696094.3"	"Neisseria sp. 74A18"		1696094	"WGS"	"74A18"								"2015-10-07T00:00:00Z"		"PRJNA291416"	"SAMN03943944"	"GCF_001308005.1"		"LGZA01000000"		"UCSF"		"Nextera paired-end; Ilumina"	"270.0x"	"SPAdes v. 3.5"			88	2572932	50.43	2801	2244		"wound"		"Mar-2002"	"United States"	"USA: San Francisco"						"Human, Homo sapiens"			"wound"											"C"					"genome sequencing of Neisseria spp."	"collected_by:UCSF"	96.6	96.3	96	2		"Good"	"2016-01-17T17:13:41.439Z"	"2016-01-17T17:13:41.439Z"
"170187.11"	"Streptococcus pneumoniae TIGR4"	"Streptococcus pneumoniae TIGR4"	170187	"Complete"	"TIGR4"	"serovar 4"							"2001-07-21T00:00:00Z"	"11463916"	"PRJNA277"		"GCA_000006885.1"		"AE005672"	"NC_003028"	"TIGR"	"complete"				1		1	2160842	39.7	2328	2105		"the blood of a 30 year old male patient"	"isolate from the blood of a 30 year old male patient in Kongsvinger, Norway"		"Norway"	"Kongsvinger, Norway"						"Human, Homo sapiens"	"male"	"30"							"+"	"Coccus"	"No"	"No"	"Mesophilic"	"30-35"		"Facultative"	"Multiple"	"Pneumonia;Meningitis;Bacteremia;Sinusitis;Otitis media;Conjunctivitis"	" Streptococcus pneumoniae strain TIGR4. This strain is a highly virulent capsular serotype 4 clinical isolate from the blood of a 30 year old male patient in Kongsvinger, Norway."		99.6	99	100	0.3		"Good"	"2014-12-08T22:13:35.364Z"	"2015-03-16T03:17:09.594Z"
"1711.3"	"Cellulomonas flavigena strain 493_CFLA"		1711	"WGS"	"493_CFLA"								"2015-07-10T00:00:00Z"		"PRJNA267549"	"SAMN03197686"	"GCF_001057055.1"	"SRR1655918"	"JVEY01000000"		"University of Washington"		"Illumina HiSeq"	"9x"	"ABYSS v. 1.3.5"			58	2354316	66.52	2066						"United States"	"USA: WA"						"Human, Homo sapiens"																			"Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units."	"collected_by:UW clinical laboratory"	99.6	99.4	98	0.5		"Good"	"2016-01-17T16:14:32.171Z"	"2016-01-17T16:14:32.171Z"
"1725.5"	"Corynebacterium xerosis strain ATCC 373"		1725	"WGS"	"ATCC 373"						"ATCC:373"		"2015-05-05T00:00:00Z"	"26516374"	"PRJNA280206"	"SAMN03458390"	"GCF_000988235.1"		"LAYS01000000"		"Universidade Federal do Para"		"IonTorrent"	"234.0x"	"Spades v. 3.1.0; Lasergene v. 11.2.1"			152	2749912	68.75	2911	1843		"ear discharge of child"										"Human, Homo sapiens"			"ear infections, brain abscesses and osteomyelitis"																"Corynebacterium xerosis is a frequently reported human pathogen, with isolates being identified in cases that include ear infections, brain abscesses and osteomyelitis."	"collected_by:JG Fitzgerald"	96.2	91.1	98.6	15.4		"Good"	"2016-01-17T15:56:57.594Z"	"2016-01-17T15:56:57.594Z"
"1732019.3"	"Xanthomonas sp. Mitacek01"		1732019	"WGS"	"Mitacek01"								"2015-10-06T00:00:00Z"		"PRJNA297445"	"SAMN04122840"	"GCF_001306995.1"		"LKIT01000000"		"Oklahoma State Universtiy"		"Illumina MiSeq"	"150.0x"	"Velvet v. 1.2.8.0"			5	3617426	68.55	3347	3165		"Indoor Environmental Surface"	"isolated from an indoor environment with frequent contact with humans"	"Jun-2015"	"United States"	"USA:Oklahoma"						"Human, Homo sapiens"														"C"					"Xanthaomonas species isolated from an indoor environment with frequent contact with humans."	"sample_type:monoisolate culture;collected_by:Rachel Marie Mitacek"	96.9	96.2	90.6	2.3		"Good"	"2016-01-17T17:13:28.689Z"	"2016-01-17T17:13:28.689Z"
"176279.9"	"Staphylococcus epidermidis RP62A"	"Staphylococcus epidermidis RP62A"	176279	"Complete"	"RP62A"				"MLST.Staphylococcus_epidermidis.10"				"2005-01-18T00:00:00Z"	"15774886"	"PRJNA64"	"SAMN02603975"	"GCA_000011925.1"		"CP000029,CP000028"	"NC_002976,NC_006663"	"TIGR"	"complete"				1	1	2	2643840	32.1	2503	2526		"patient with intravascular catheter-associated sepsis"	"isolated from a patient with intravascular catheter-associated sepsis"									"Human, Homo sapiens"			"intravascular catheter-associated sepsis"						"+"	"Coccus"	"No"	"No"	"Mesophilic"	"30-37"		"Facultative"	"Host-associated"	"Toxic shock syndrome;Scarlet fever"	" Staphylococcus epidermidis strain RP62A. This strain is a strongly adherent, slime-producing, pathogenic strain isolated from a patient with intravascular catheter-associated sepsis."		100	100	100			"Good"	"2014-12-08T22:13:26Z"	"2015-03-16T03:17:09.594Z"
"1778.10"	"Mycobacterium gordonae strain CTRI 14-8773"		1778	"WGS"	"CTRI 14-8773"								"2015-10-28T00:00:00Z"		"PRJNA297469"	"SAMN04123344"	"GCF_001417955.2"		"LKTM01000000"		"Central Tuberculosis Research Institute"		"Illumina MiSeq"	"200.0x"	"SPADEs v. 3.5.0"			377	7552315	66.8	7283	6784		"sputum of patient with mycobacteriosis"		"04-Mar-2015"	"Russia"	"Russia"						"Human, Homo sapiens"			"mycobacteriosis"											"C"		"Aerobic"	"Multiple"		"WGS study of clinically relevant Mycobacterium species Mycobacterium gordonae"	"collected_by:Centarl Tuberculosis Research Institue"	98.7	96.5	100	5.7		"Good"	"2016-01-17T17:41:03.120Z"	"2016-01-17T17:41:03.120Z"
